,image_id,file_name,text,person,bottle,cup,bowl,chair,couch,bed,dining table,tv,laptop,remote,cell phone,oven,sink,book,permuted_text
30,354424,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000354424.jpg,"1 cat, 1 bed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1 bed
31,138461,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000138461.jpg,"1 chair, 1 dining table, 1 cell phone",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"1 person, 1 chair, 1 dining table, 1 cell phone"
32,342650,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000342650.jpg,"1 person, 1 bottle, 1 knife, 2 bowl, 1 pizza, 2 sink",1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,"1 bottle, 2 bowl, 2 sink"
33,84097,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000084097.jpg,"1 person, 1 tie, 1 bottle, 1 cell phone",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1 bottle, 1 cell phone"
34,29706,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000029706.jpg,"1 person, 7 bottle, 1 refrigerator",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 person, 7 bottle"
35,66028,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000066028.jpg,"1 person, 1 knife, 1 scissors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
36,132067,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000132067.jpg,"1 person, 1 chair, 1 bed, 1 tv, 1 book",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,"1 person, 1 chair, 1 bed, 1 tv, 1 book"
37,131075,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000131075.jpg,"1 chair, 2 tv, 2 laptop",0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,"1 chair, 2 tv, 2 laptop"
38,465825,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000465825.jpg,"3 tv, 2 laptop, 1 mouse, 3 keyboard, 1 cell phone",0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,"3 tv, 2 laptop, 1 cell phone"
39,541109,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000541109.jpg,"1 cat, 1 umbrella, 3 book",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"1 person, 3 book"
40,167827,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000167827.jpg,"1 person, 1 toothbrush",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,30725,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000030725.jpg,6 horse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
42,5142,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000005142.jpg,"1 cat, 1 suitcase, 1 chair, 1 bed",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"1 chair, 1 bed"
43,334240,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000334240.jpg,"1 person, 1 chair, 1 tv, 3 remote",1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,"1 person, 1 chair, 1 tv, 3 remote"
44,130456,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000130456.jpg,"1 chair, 1 couch, 1 laptop, 3 remote",0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,"1 person, 1 chair, 1 couch, 1 laptop, 3 remote"
45,425914,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000425914.jpg,"1 cat, 1 couch",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1 person, 1 couch"
46,255573,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000255573.jpg,"1 person, 1 car, 1 cup, 1 tv, 1 mouse, 1 keyboard",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1 cup, 1 tv"
47,493199,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000493199.jpg,"1 person, 2 pizza, 1 oven",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1 oven
48,463989,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000463989.jpg,"1 person, 1 bottle, 1 couch, 2 remote",1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,"1 person, 1 bottle, 1 couch, 2 remote"
49,195155,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000195155.jpg,"1 dog, 1 chair",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 chair
50,109290,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000109290.jpg,"1 person, 3 chair, 1 dining table",1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,"1 person, 3 chair, 1 dining table"
51,260097,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000260097.jpg,1 remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1 person, 1 remote"
52,357342,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000357342.jpg,"1 cat, 1 dog, 1 mouse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
53,43425,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000043425.jpg,1 dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
54,151609,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000151609.jpg,"1 cat, 1 tv, 1 book",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1 tv, 1 book"
55,496799,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000496799.jpg,"1 person, 1 bottle, 1 knife, 3 orange, 1 broccoli, 2 potted plant",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 person, 1 bottle"
56,284846,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000284846.jpg,"1 person, 1 bird, 1 chair, 1 cell phone",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"1 chair, 1 cell phone"
57,37367,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000037367.jpg,"1 bottle, 1 cup, 5 chair, 1 couch, 1 dining table, 1 laptop, 1 mouse, 1 remote",0,1,1,0,5,1,0,1,0,1,1,0,0,0,0,"1 bottle, 1 cup, 5 chair, 1 couch, 1 dining table, 1 laptop, 1 remote"
58,190125,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000190125.jpg,"1 person, 1 umbrella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
59,354493,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000354493.jpg,1 cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
60,550063,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000550063.jpg,"1 dog, 1 couch",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1 couch
61,521967,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000521967.jpg,1 teddy bear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,12700,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000012700.jpg,"1 person, 3 bottle, 3 chair, 2 couch, 3 potted plant, 15 book, 1 clock, 2 vase",1,3,0,0,3,2,0,0,0,0,0,0,0,0,15,"3 bottle, 3 chair, 2 couch, 15 book"
63,36957,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000036957.jpg,"1 person, 1 tie",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
64,565091,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000565091.jpg,"1 person, 1 cell phone",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1 cell phone
65,527224,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000527224.jpg,"1 person, 1 bed, 1 book",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 bed, 1 book"
66,468608,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000468608.jpg,"1 person, 1 cup, 1 knife, 1 cake, 1 dining table",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"1 cup, 1 dining table"
67,131203,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000131203.jpg,"1 laptop, 1 mouse, 1 keyboard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1 laptop
68,438701,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000438701.jpg,"1 person, 2 fork, 1 knife, 2 bowl, 2 broccoli, 2 carrot, 1 couch, 1 teddy bear",1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"2 bowl, 1 couch"
69,41505,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000041505.jpg,"1 cat, 1 couch, 1 laptop",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"1 couch, 1 laptop"
70,253785,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000253785.jpg,"1 dog, 1 cup, 1 chair",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1 person, 1 cup, 1 chair"
71,353006,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000353006.jpg,"1 person, 1 tie, 1 tv",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1 tv
72,39548,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000039548.jpg,"1 person, 6 bottle, 3 cup, 2 knife, 4 spoon, 1 bowl, 1 chair, 1 dining table, 1 oven, 1 sink, 1 refrigerator",1,6,3,1,1,0,0,1,0,0,0,0,1,1,0,"1 person, 6 bottle, 3 cup, 1 bowl, 1 chair, 1 dining table, 1 oven, 1 sink"
73,244633,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000244633.jpg,"2 bottle, 1 cup, 1 chair, 1 laptop",0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,"2 bottle, 1 cup, 1 chair, 1 laptop"
74,391394,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000391394.jpg,"1 person, 1 bowl, 1 oven, 1 vase",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"1 bowl, 1 oven"
75,192818,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000192818.jpg,1 motorcycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
76,314556,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000314556.jpg,"2 toilet, 2 sink",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"1 person, 2 sink"
77,168122,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000168122.jpg,"1 chair, 1 tv, 14 book",0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,"1 chair, 1 tv, 14 book"
78,118605,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000118605.jpg,"1 person, 1 handbag, 1 cup, 2 couch, 1 potted plant, 2 tv",1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,"1 cup, 2 couch, 2 tv"
79,327813,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000327813.jpg,"1 chair, 2 couch, 1 potted plant, 2 book, 1 vase",0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,"1 person, 1 chair, 2 couch, 2 book"
80,503826,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000503826.jpg,"1 tv, 1 laptop, 2 mouse, 1 keyboard",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1 tv, 1 laptop"
81,547985,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000547985.jpg,"1 cup, 1 laptop, 1 vase",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1 person, 1 cup, 1 laptop"
82,116031,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000116031.jpg,"2 motorcycle, 1 cat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,122982,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000122982.jpg,"1 sports ball, 1 bottle, 1 chair, 1 laptop, 1 mouse, 1 scissors",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"1 bottle, 1 chair, 1 laptop"
84,443192,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000443192.jpg,"1 person, 1 cat, 1 couch, 1 bed, 1 cell phone, 3 book",1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,"1 couch, 1 bed, 1 cell phone, 3 book"
85,544046,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000544046.jpg,"1 person, 1 keyboard, 1 cell phone, 1 book",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1 person, 1 cell phone, 1 book"
86,466967,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000466967.jpg,"1 mouse, 1 keyboard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,237017,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000237017.jpg,"1 person, 1 bowl, 1 toilet",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1 bowl
88,178504,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000178504.jpg,"1 person, 1 bed",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 person, 1 bed"
89,41753,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000041753.jpg,"1 person, 1 cup, 2 chair, 1 tv, 2 mouse, 1 remote, 1 keyboard, 1 teddy bear",1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1 person, 1 cup, 2 chair, 1 tv, 1 remote"
90,48475,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000048475.jpg,"1 bottle, 1 laptop, 1 remote, 1 scissors",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"1 person, 1 bottle, 1 laptop, 1 remote"
91,472617,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000472617.jpg,"3 bottle, 10 chair, 1 dining table, 11 book, 1 clock",0,3,0,0,10,0,0,1,0,0,0,0,0,0,11,"1 person, 3 bottle, 10 chair, 1 dining table, 11 book"
92,194420,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000194420.jpg,"1 dog, 1 couch, 1 tv",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"1 person, 1 couch, 1 tv"
93,397005,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000397005.jpg,"1 person, 1 cake, 1 chair, 1 dining table",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"1 chair, 1 dining table"
94,457924,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000457924.jpg,3 scissors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
95,313718,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000313718.jpg,"1 person, 2 car, 2 bus, 1 horse",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
96,425117,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000425117.jpg,"1 cup, 1 chair, 3 tv, 3 laptop, 1 mouse, 1 remote, 2 keyboard, 3 book",0,0,1,0,1,0,0,0,3,3,1,0,0,0,3,"1 person, 1 cup, 1 chair, 3 tv, 3 laptop, 1 remote, 3 book"
97,273556,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000273556.jpg,"1 person, 1 toilet",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
98,462501,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000462501.jpg,"1 person, 2 bottle, 1 cup, 1 toilet, 1 sink, 1 clock",1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,"1 person, 2 bottle, 1 cup, 1 sink"
99,165835,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000165835.jpg,"1 person, 1 bed",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1 bed
100,45197,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000045197.jpg,"1 cat, 1 bed, 1 laptop",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"1 bed, 1 laptop"
101,550978,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000550978.jpg,"1 dog, 1 scissors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
102,495607,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000495607.jpg,2 cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
103,554534,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000554534.jpg,2 teddy bear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,531014,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000531014.jpg,"1 person, 2 sink",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2 sink
105,367836,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000367836.jpg,"1 cat, 1 suitcase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,23709,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000023709.jpg,"1 person, 1 tennis racket",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
107,103331,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000103331.jpg,"1 dog, 2 couch",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"1 person, 2 couch"
108,557780,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000557780.jpg,"1 dog, 1 sandwich, 1 hot dog, 1 bed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1 bed
109,158876,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000158876.jpg,"1 person, 1 bottle, 5 banana, 1 oven",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1 bottle, 1 oven"
110,535050,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000535050.jpg,1 suitcase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,487333,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000487333.jpg,"1 cat, 2 bottle, 1 banana, 1 couch",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"2 bottle, 1 couch"
112,418938,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000418938.jpg,"1 toilet, 1 sink",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1 person, 1 sink"
113,100386,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000100386.jpg,"1 person, 1 backpack, 1 handbag, 3 bottle, 1 bowl, 2 chair, 1 laptop, 1 book, 2 vase",1,3,0,1,2,0,0,0,0,1,0,0,0,0,1,"1 person, 3 bottle, 1 bowl, 2 chair, 1 laptop, 1 book"
114,54717,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000054717.jpg,"2 cat, 1 dining table",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1 person, 1 dining table"
115,34993,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000034993.jpg,"1 person, 2 cup, 2 chair, 2 tv, 1 laptop, 1 sink, 1 refrigerator",1,0,2,0,2,0,0,0,2,1,0,0,0,1,0,"2 cup, 2 chair, 2 tv, 1 laptop, 1 sink"
116,495438,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000495438.jpg,"1 person, 2 knife, 1 cake",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
117,540326,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000540326.jpg,"1 person, 1 chair, 1 potted plant, 1 tv, 1 remote",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"1 person, 1 chair, 1 tv, 1 remote"
118,138103,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000138103.jpg,"1 person, 1 banana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,524649,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000524649.jpg,"1 person, 6 bottle, 1 apple, 3 orange, 1 refrigerator",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6 bottle
120,80200,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000080200.jpg,"1 person, 1 umbrella, 6 bottle",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6 bottle
121,304950,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000304950.jpg,"1 backpack, 2 handbag, 1 laptop, 1 mouse, 1 keyboard, 1 cell phone, 1 book",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,"1 person, 1 laptop, 1 cell phone, 1 book"
122,909,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000000909.jpg,"1 bottle, 1 cup, 2 tv, 1 keyboard",0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,"1 person, 1 bottle, 1 cup, 2 tv"
123,497528,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000497528.jpg,"1 bottle, 3 cup, 3 knife, 2 spoon, 1 oven, 1 refrigerator",0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,"1 bottle, 3 cup, 1 oven"
124,540795,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000540795.jpg,"1 person, 2 cup, 1 toilet, 1 sink",1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,"2 cup, 1 sink"
125,2270,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000002270.jpg,"2 cup, 2 bowl, 3 chair, 1 couch, 1 potted plant, 2 book, 2 vase",0,0,2,2,3,1,0,0,0,0,0,0,0,0,2,"2 cup, 2 bowl, 3 chair, 1 couch, 2 book"
126,580971,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000580971.jpg,"1 person, 1 boat, 1 tv",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1 tv
127,207740,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000207740.jpg,"1 cat, 1 suitcase, 1 bed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 person, 1 bed"
128,484401,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000484401.jpg,"1 cat, 14 book",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14 book
